sensor,country,sector,date,emission rate (kg/h),uncertainty (kg/h),latitude,longitude,comments,platform
Sentinel-5P/TROPOMI - ESA,Russia,Oil and Gas,18/10/2024,9160.0,4120.0,53.713,91.0602,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Algeria,Oil and Gas,13/03/2024,9220.0,4150.0,31.7562,5.9052,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Kazakhstan,Oil and Gas,29/03/2023,9220.0,4150.0,45.0629,55.4727,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Uzbekistan,Waste,27/03/2023,9230.0,4150.0,40.8367,72.3697,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,China,Oil and Gas,04/12/2024,9230.0,4150.0,38.7412,80.0684,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Turkmenistan,Oil and Gas,13/11/2021,9260.0,4170.0,41.6257,60.0375,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Iraq,Oil and Gas,09/11/2023,9280.0,4180.0,33.6169,42.5089,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Kazakhstan,Oil and Gas,14/04/2024,9300.0,4180.0,43.0428,53.3469,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,China,Oil and Gas,23/02/2020,9330.0,4200.0,36.6321,109.7424,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Ukraine,Coal,31/03/2019,9340.0,4200.0,48.2722,38.3533,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Saudi Arabia,Waste,10/12/2023,9340.0,4200.0,24.6919,46.9061,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Russia,Oil and Gas,09/07/2024,9420.0,4240.0,54.4956,44.761,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Kazakhstan,Oil and Gas,16/10/2019,9440.0,4250.0,43.5167,52.8662,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,India,Coal,17/11/2021,9460.0,4260.0,23.7011,86.3663,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,USA,Oil and Gas,16/09/2021,9560.0,4300.0,39.731,-90.4903,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Algeria,Oil and Gas,04/01/2020,9560.0,4300.0,32.7942,3.2657,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,China,Coal,13/10/2024,9650.0,4340.0,39.5559,106.5083,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Russia,Oil and Gas,28/08/2024,9680.0,4360.0,51.9248,47.6958,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,USA,Oil and Gas,31/07/2019,9730.0,4380.0,46.969,-97.4652,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Russia,Oil and Gas,15/03/2023,9740.0,4380.0,61.6129,70.0351,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,India,Waste,31/12/2023,9820.0,4420.0,26.6818,80.6726,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Uzbekistan,Waste,15/01/2023,9870.0,4440.0,41.22,69.3347,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Russia,Oil and Gas,12/05/2020,9940.0,4470.0,44.3906,41.7508,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,USA,Oil and Gas,02/09/2023,9950.0,4480.0,35.3599,-80.5902,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Russia,Coal,09/07/2024,9960.0,4480.0,67.3832,64.1382,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Australia,Coal,19/06/2024,9970.0,4490.0,-22.8686,148.7604,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Kazakhstan,Coal,13/10/2023,9980.0,4490.0,51.7644,75.6299,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Turkmenistan,Oil and Gas,22/03/2024,9990.0,4500.0,37.9962,63.5751,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Pakistan,Waste,21/11/2023,10030.0,4510.0,30.1926,71.4798,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,USA,Oil and Gas,16/11/2021,10070.0,4530.0,35.3723,-80.6561,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Iran,Oil and Gas,07/01/2022,10090.0,4540.0,30.5741,49.7379,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Russia,Oil and Gas,10/07/2024,10150.0,4570.0,64.1669,68.1702,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Iran,Oil and Gas,24/08/2021,10160.0,4570.0,31.1329,49.4467,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Russia,Coal,09/04/2024,10230.0,4600.0,51.4904,128.7316,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,India,Coal,05/12/2024,10240.0,4610.0,22.1035,83.5194,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Pakistan,Waste,25/12/2023,10250.0,4610.0,33.6969,73.0179,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Uzbekistan,Oil and Gas,30/10/2024,10260.0,4620.0,39.3162,65.4744,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Russia,Oil and Gas,03/04/2022,10260.0,4620.0,66.086,76.4346,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Turkmenistan,Oil and Gas,21/09/2024,10280.0,4630.0,37.877,63.6932,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,USA,Oil and Gas,19/02/2024,10300.0,4630.0,35.8367,-87.5308,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,China,Oil and Gas,05/12/2024,10330.0,4650.0,38.7412,80.0546,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Russia,Oil and Gas,05/09/2024,10350.0,4660.0,55.4695,39.754,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Russia,Oil and Gas,10/02/2024,10380.0,4670.0,55.2572,39.1937,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Spain,Waste,28/11/2024,10420.0,4690.0,40.2921,-3.6584,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Kuwait,Oil and Gas,24/12/2023,10420.0,4690.0,29.1594,47.8976,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Libya,Oil and Gas,07/01/2019,10510.0,4730.0,28.1192,9.8177,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Mexico,Oil and Gas,18/02/2023,10620.0,4780.0,24.3984,-97.8593,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Jordan,Waste,21/10/2024,10650.0,4790.0,31.7632,36.3593,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Russia,Oil and Gas,24/02/2022,10710.0,4820.0,55.1396,32.3575,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Syria,Oil and Gas,18/11/2021,10720.0,4820.0,34.9377,41.0614,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,USA,Oil and Gas,25/10/2022,10730.0,4830.0,31.3607,-95.4492,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Algeria,Oil and Gas,29/11/2024,10740.0,4830.0,31.7866,6.1496,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Russia,Oil and Gas,05/07/2024,10820.0,4870.0,62.7164,62.0824,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,USA,Oil and Gas,28/08/2019,10830.0,4870.0,39.228,-97.5723,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Pakistan,Waste,13/11/2023,10850.0,4880.0,31.6043,74.339,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,China,Coal,13/02/2024,10870.0,4890.0,36.5052,109.6655,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Turkmenistan,Oil and Gas,06/11/2020,10950.0,4930.0,40.1369,61.0043,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Libya,Oil and Gas,02/06/2022,11060.0,4980.0,28.0744,9.7966,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,USA,Oil and Gas,23/11/2024,11170.0,5030.0,33.2209,-87.3049,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,USA,Oil and Gas,28/02/2023,11180.0,5030.0,34.3706,-88.2916,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,India,Waste,31/12/2023,11270.0,5070.0,23.7627,86.4679,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Jordan,Oil and Gas,10/11/2022,11270.0,5070.0,31.9522,36.1176,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Kazakhstan,Coal,07/10/2023,11310.0,5090.0,51.795,75.4596,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Canada,Oil and Gas,28/09/2022,11360.0,5110.0,53.1715,-109.9786,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Kazakhstan,Coal,04/04/2024,11380.0,5120.0,51.7134,75.4445,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Latvia,Oil and Gas,18/03/2022,11380.0,5120.0,57.2826,27.4906,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Iran,Oil and Gas,02/04/2024,11380.0,5120.0,31.5867,48.701,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Russia,Oil and Gas,03/04/2022,11390.0,5120.0,65.2849,73.1194,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,USA,Oil and Gas,09/10/2024,11410.0,5140.0,38.8525,-89.9588,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Iran,Oil and Gas,01/12/2019,11430.0,5140.0,31.2005,48.918,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Belarus,Oil and Gas,18/03/2022,11490.0,5170.0,55.5485,28.6993,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Saudi Arabia,Waste,18/04/2024,11500.0,5170.0,24.6632,46.8855,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Algeria,Oil and Gas,15/11/2024,11510.0,5180.0,31.9055,5.8392,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,China,Oil and Gas,04/01/2024,11530.0,5190.0,38.5825,80.0711,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Turkmenistan,Oil and Gas,16/11/2024,11550.0,5200.0,36.5957,61.5921,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Uzbekistan,Oil and Gas,14/06/2019,11560.0,5200.0,39.722,65.0803,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,China,Coal,02/03/2023,11610.0,5220.0,33.9593,113.3212,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Algeria,Oil and Gas,11/01/2021,11670.0,5250.0,31.623,5.7431,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Pakistan,Waste,28/12/2023,11690.0,5260.0,30.4925,71.6487,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Pakistan,Waste,16/09/2020,11700.0,5260.0,33.6369,73.0817,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Iran,Oil and Gas,15/10/2019,11750.0,5290.0,31.1899,49.4144,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Russia,Oil and Gas,16/05/2024,11750.0,5290.0,56.4207,50.6497,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,China,Coal,11/01/2024,11780.0,5300.0,35.7755,108.9734,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,USA,Oil and Gas,09/09/2024,11790.0,5310.0,35.5836,-97.7811,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Turkmenistan,Oil and Gas,03/03/2024,11810.0,5320.0,40.5253,61.2611,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Algeria,Oil and Gas,30/11/2020,11830.0,5320.0,31.6581,5.9656,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Russia,Oil and Gas,28/08/2021,11940.0,5370.0,60.7994,39.8859,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,USA,Oil and Gas,05/10/2020,11960.0,5380.0,33.2835,-85.1406,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,Russia,Coal,03/10/2023,11970.0,5390.0,54.6619,83.2915,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,USA,Oil and Gas,07/05/2024,11980.0,5390.0,32.703,-101.5796,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
