country code,year,total coal (MT),metallurgical coal (MT)
ABW,1991,0.0,0.0
ABW,1992,0.0,0.0
ABW,1993,0.0,0.0
ABW,1994,0.0,0.0
ABW,1995,0.0,0.0
ABW,1996,0.0,0.0
ABW,1997,0.0,0.0
ABW,1998,0.0,0.0
ABW,1999,0.0,0.0
ABW,2000,0.0,0.0
ABW,2001,0.0,0.0
ABW,2002,0.0,0.0
ABW,2003,0.0,0.0
ABW,2004,0.0,0.0
ABW,2005,0.0,0.0
ABW,2006,0.0,0.0
ABW,2007,0.0,0.0
ABW,2008,0.0,0.0
ABW,2009,0.0,0.0
ABW,2010,0.0,0.0
ABW,2011,0.0,0.0
ABW,2012,0.0,0.0
ABW,2013,0.0,0.0
ABW,2014,0.0,0.0
ABW,2015,0.0,0.0
ABW,2016,0.0,0.0
ABW,2017,0.0,0.0
ABW,2018,0.0,0.0
ABW,2019,0.0,0.0
ABW,2020,0.0,0.0
ABW,2021,0.0,0.0
ABW,2022,0.0,0.0
ABW,2023,0.0,0.0
AFG,1991,0.0940000061444598,0.0
AFG,1992,0.007999999557842601,0.0
AFG,1993,0.0070000007470932,0.0
AFG,1994,0.0060000019363438,0.0
AFG,1995,0.005000003125594401,0.0
AFG,1996,0.0029999964322482,0.0
AFG,1997,0.0019999976214988,0.0
AFG,1998,0.0019999976214988,0.0
AFG,1999,0.0009999988107494,0.0
AFG,2000,0.0009999988107494,0.0
AFG,2001,0.026000005366874,0.0
AFG,2002,0.0210000022412796,0.0
AFG,2003,0.035000003735466,0.0
AFG,2004,0.0340000049247166,0.0
AFG,2005,0.032999997042119804,0.0
AFG,2006,0.035000003735466,0.0
AFG,2007,0.2430000103830684,0.0
AFG,2008,0.3470000137068696,0.0
AFG,2009,0.5000000222603231,0.0
AFG,2010,0.7466550101529857,0.0
AFG,2011,1.2138125055280131,0.0
AFG,2012,1.7175774173675966,0.0
AFG,2013,1.8394666824105426,0.0
AFG,2014,2.354829939513751,0.0
AFG,2015,2.061826447968744,0.0
AFG,2016,2.2858223576571244,0.0
AFG,2017,2.069731818051712,0.0
AFG,2018,2.8387222819367786,0.0
AFG,2019,3.01131212709239,0.0
AFG,2020,1.7711833903674992,0.0
AFG,2021,2.688735653415708,0.0
AFG,2022,4.88517703313105,0.0
AFG,2023,0.7666438031818686,0.0
AGO,1991,0.0,0.0
AGO,1992,0.0,0.0
AGO,1993,0.0,0.0
AGO,1994,0.0,0.0
AGO,1995,0.0,0.0
AGO,1996,0.0,0.0
AGO,1997,0.0,0.0
AGO,1998,0.0,0.0
AGO,1999,0.0,0.0
AGO,2000,0.0,0.0
AGO,2001,0.0,0.0
AGO,2002,0.0,0.0
AGO,2003,0.0,0.0
AGO,2004,0.0,0.0
AGO,2005,0.0,0.0
AGO,2006,0.0,0.0
AGO,2007,0.0,0.0
AGO,2008,0.0,0.0
AGO,2009,0.0,0.0
AGO,2010,0.0,0.0
AGO,2011,0.0,0.0
AGO,2012,0.0,0.0
AGO,2013,0.0,0.0
AGO,2014,0.0,0.0
AGO,2015,0.0,0.0
AGO,2016,0.0,0.0
AGO,2017,0.0,0.0
AGO,2018,0.0,0.0
AGO,2019,0.0,0.0
AGO,2020,0.0,0.0
AGO,2021,0.0,0.0
AGO,2022,0.0,0.0
AGO,2023,0.0,0.0
ALB,1991,1.086998707284598,0.0
ALB,1992,0.3659995647342804,0.0
ALB,1993,0.2139997455003716,0.0
ALB,1994,0.1689997990166486,0.0
ALB,1995,0.079999904859952,0.0
ALB,1996,0.1129998656146822,0.0
ALB,1997,0.038999953619226604,0.0
ALB,1998,0.0489999417267206,0.0
ALB,1999,0.0489999417267206,0.0
ALB,2000,0.029999964322482,0.0
ALB,2001,0.0209999750257374,0.0
ALB,2002,0.014999982161241,0.0
ALB,2003,0.0579999310234652,0.0
ALB,2004,0.0579999310234652,0.0
ALB,2005,0.044999946483723,0.0
ALB,2006,0.044999946483723,0.0
ALB,2007,0.044999946483723,0.0
ALB,2008,0.0609999274557134,0.0
ALB,2009,0.009999988107494,0.0
ALB,2010,0.009999988107494,0.0
ALB,2011,0.004999994053747,0.0
ALB,2012,0.0069999916752458,0.0
ALB,2013,0.0089999892967446,0.0
ALB,2014,0.0166499788382004,0.0
ALB,2015,0.0242999683796562,0.0
ALB,2016,0.0139999833504916,0.0
ALB,2017,0.0459999452944724,0.0
ALB,2018,0.0979998834534412,0.0
ALB,2019,0.12171843713323141,0.0
ALB,2020,0.1269998489651738,0.0
ALB,2021,0.2407487136891073,0.0
ALB,2022,0.37851954984486286,0.0
ALB,2023,0.472868437640258,0.0
ARE,1991,0.0,0.0
ARE,1992,0.0,0.0
ARE,1993,0.0,0.0
ARE,1994,0.0,0.0
ARE,1995,0.0,0.0
ARE,1996,0.0,0.0
ARE,1997,0.0,0.0
ARE,1998,0.0,0.0
ARE,1999,0.0,0.0
ARE,2000,0.0,0.0
ARE,2001,0.0,0.0
ARE,2002,0.0,0.0
ARE,2003,0.0,0.0
ARE,2004,0.0,0.0
ARE,2005,0.0,0.0
ARE,2006,0.0,0.0
ARE,2007,0.0,0.0
ARE,2008,0.0,0.0
ARE,2009,0.0,0.0
ARE,2010,0.0,0.0
ARE,2011,0.0,0.0
ARE,2012,0.0,0.0
ARE,2013,0.0,0.0
ARE,2014,0.0,0.0
ARE,2015,0.0,0.0
ARE,2016,0.0,0.0
ARE,2017,0.0,0.0
ARE,2018,0.0,0.0
ARE,2019,0.0,0.0
ARE,2020,0.0,0.0
ARE,2021,0.0,0.0
ARE,2022,0.0,0.0
ARE,2023,0.0,0.0
ARG,1991,0.29199965273882206,0.0
ARG,1992,0.20199975977137852,0.0
ARG,1993,0.16799980020589889,0.0
ARG,1994,0.34699958733004166,0.0
ARG,1995,0.3049996372785617,0.0
ARG,1996,0.3099996313323148,0.0
ARG,1997,0.2509997014980991,0.0
ARG,1998,0.28999965511732995,0.0
ARG,1999,0.3359996004117941,0.0
ARG,2000,0.2589996919840948,0.0
ARG,2001,0.1859997787993911,0.0
ARG,2002,0.09699980964278099,0.0
ARG,2003,0.089999892967446,0.0
ARG,2004,0.0929998893996942,0.0
ARG,2005,0.0959998858319424,0.0
ARG,2006,0.0839999001029496,0.0
ARG,2007,0.104999875128687,0.0
ARG,2008,0.09099989177819541,0.0
ARG,2009,0.0759999096169544,0.0
ARG,2010,0.0804999042653267,0.0
ARG,2011,0.084999898913699,0.0
ARG,2012,0.09499988702119301,0.0
ARG,2013,0.0789999060492026,0.0
ARG,2014,0.0569999322127158,0.0
ARG,2015,0.0339999595654796,0.0
ARG,2016,0.022999972647236473,0.0
ARG,2017,0.019699976571762905,0.0
ARG,2018,0.023712539044964,0.0
ARG,2019,0.021999973836486438,0.0
ARG,2020,0.01982302162873648,0.0
ARG,2021,0.026945722815933184,0.0
ARG,2022,0.024688435018057748,0.0
ARG,2023,0.02057523674420143,0.0
ARM,1992,0.0,0.0
ARM,1993,0.0,0.0
ARM,1994,0.0,0.0
ARM,1995,0.0,0.0
ARM,1996,0.0,0.0
ARM,1997,0.0,0.0
ARM,1998,0.0,0.0
ARM,1999,0.0,0.0
ARM,2000,0.0,0.0
ARM,2001,0.0,0.0
ARM,2002,0.0,0.0
ARM,2003,0.0,0.0
ARM,2004,0.0,0.0
ARM,2005,0.0,0.0
ARM,2006,0.0,0.0
ARM,2007,0.0,0.0
ARM,2008,0.0,0.0
ARM,2009,0.0,0.0
ARM,2010,0.0,0.0
ARM,2011,0.0,0.0
ARM,2012,0.0,0.0
ARM,2013,0.0,0.0
ARM,2014,0.0,0.0
ARM,2015,0.0,0.0
ARM,2016,0.0,0.0
ARM,2017,0.0,0.0
ARM,2018,0.0,0.0
ARM,2019,0.0,0.0
ARM,2020,0.0,0.0
ARM,2021,0.0,0.0
ARM,2022,5.9999928644964e-05,0.0
ARM,2023,5.9999928644964e-05,0.0
ASM,1991,0.0,0.0
ASM,1992,0.0,0.0
ASM,1993,0.0,0.0
ASM,1994,0.0,0.0
ASM,1995,0.0,0.0
ASM,1996,0.0,0.0
ASM,1997,0.0,0.0
ASM,1998,0.0,0.0
ASM,1999,0.0,0.0
ASM,2000,0.0,0.0
ASM,2001,0.0,0.0
ASM,2002,0.0,0.0
ASM,2003,0.0,0.0
ASM,2004,0.0,0.0
ASM,2005,0.0,0.0
ASM,2006,0.0,0.0
ASM,2007,0.0,0.0
ASM,2008,0.0,0.0
ASM,2009,0.0,0.0
ASM,2010,0.0,0.0
ASM,2011,0.0,0.0
ASM,2012,0.0,0.0
ASM,2013,0.0,0.0
ASM,2014,0.0,0.0
ASM,2015,0.0,0.0
ASM,2016,0.0,0.0
ASM,2017,0.0,0.0
ASM,2018,0.0,0.0
ASM,2019,0.0,0.0
ASM,2020,0.0,0.0
ASM,2021,0.0,0.0
ASM,2022,0.0,0.0
ASM,2023,0.0,0.0
ATA,1991,0.0,0.0
ATA,1992,0.0,0.0
ATA,1993,0.0,0.0
ATA,1994,0.0,0.0
ATA,1995,0.0,0.0
ATA,1996,0.0,0.0
ATA,1997,0.0,0.0
ATA,1998,0.0,0.0
ATA,1999,0.0,0.0
ATA,2000,0.0,0.0
ATA,2001,0.0,0.0
ATA,2002,0.0,0.0
ATA,2003,0.0,0.0
ATA,2004,0.0,0.0
ATA,2005,0.0,0.0
ATA,2006,0.0,0.0
ATA,2007,0.0,0.0
ATA,2008,0.0,0.0
ATA,2009,0.0,0.0
ATA,2010,0.0,0.0
ATA,2011,0.0,0.0
ATA,2012,0.0,0.0
ATA,2013,0.0,0.0
ATA,2014,0.0,0.0
ATA,2015,0.0,0.0
ATA,2016,0.0,0.0
ATA,2017,0.0,0.0
ATA,2018,0.0,0.0
ATA,2019,0.0,0.0
ATA,2020,0.0,0.0
ATA,2021,0.0,0.0
ATA,2022,0.0,0.0
ATA,2023,0.0,0.0
ATG,1991,0.0,0.0
ATG,1992,0.0,0.0
ATG,1993,0.0,0.0
ATG,1994,0.0,0.0
ATG,1995,0.0,0.0
ATG,1996,0.0,0.0
ATG,1997,0.0,0.0
ATG,1998,0.0,0.0
ATG,1999,0.0,0.0
ATG,2000,0.0,0.0
ATG,2001,0.0,0.0
ATG,2002,0.0,0.0
ATG,2003,0.0,0.0
ATG,2004,0.0,0.0
ATG,2005,0.0,0.0
ATG,2006,0.0,0.0
ATG,2007,0.0,0.0
ATG,2008,0.0,0.0
ATG,2009,0.0,0.0
ATG,2010,0.0,0.0
ATG,2011,0.0,0.0
ATG,2012,0.0,0.0
ATG,2013,0.0,0.0
ATG,2014,0.0,0.0
ATG,2015,0.0,0.0
ATG,2016,0.0,0.0
ATG,2017,0.0,0.0
ATG,2018,0.0,0.0
ATG,2019,0.0,0.0
ATG,2020,0.0,0.0
ATG,2021,0.0,0.0
ATG,2022,0.0,0.0
ATG,2023,0.0,0.0
AUS,1991,220.60144020003517,70.85691573327024
AUS,1992,229.21521482715926,72.920913278657
AUS,1993,227.13130090094745,79.16190585654401
AUS,1994,226.3163125778082,76.85790859657737
AUS,1995,242.7615406013704,79.37490560323363
AUS,1996,248.1779716728206,82.18590226025017
AUS,1997,265.252234654149,89.02389412815457
AUS,1998,288.25399886244105,88.79989439454671
AUS,1999,291.7969258271116,97.14188447381821
AUS,2000,307.5342861250629,103.74987661525023
AUS,2001,330.24766812478396,109.11287023729929
AUS,2002,341.8614102110962,107.28487241124937
AUS,2003,344.16719961456715,112.28886646023935
AUS,2004,353.1143125428656,116.18986182097278
AUS,2005,373.49269757301704,128.35784735017148
AUS,2006,377.7374133736671,132.8948419545415
AUS,2007,394.2842539923287,141.95883117517408
AUS,2008,395.8471185401507,143.99082875861686
AUS,2009,411.9629727001978,129.8098456233796
AUS,2010,441.2014721491181,162.928806236589
AUS,2011,421.3302360700705,146.71182552266595
AUS,2012,440.999255695697,146.94382524675984
AUS,2013,468.16939432022957,159.4938103216648
AUS,2014,497.6441628728828,180.29478558406308
AUS,2015,520.8880458310356,191.05577278653735
AUS,2016,508.40724457343356,189.30177487248287
AUS,2017,505.68519711979,189.999774042386
AUS,2018,491.4618114120508,179.34978670790488
AUS,2019,511.6768245843057,189.06577515314606
AUS,2020,499.75786055795766,183.76378145855276
AUS,2021,467.1431211351023,170.6007971126584
AUS,2022,463.563421225749,168.5747995220801
AUS,2023,442.9345157034293,166.73780170673345
AUT,1991,2.080997525169501,0.0
AUT,1992,1.7709978938371873,0.0
AUT,1993,1.6909979889772353,0.0
AUT,1994,1.3689983719159287,0.0
AUT,1995,1.296998457541972,0.0
AUT,1996,1.1079986823103352,0.0
AUT,1997,1.129998656146822,0.0
AUT,1998,1.1399986442543162,0.0
AUT,1999,1.1369986478220677,0.0
AUT,2000,1.2489985146260005,0.0
AUT,2001,1.2059985657637764,0.0
AUT,2002,1.4119983207781528,0.0
AUT,2003,1.1519986299833087,0.0
AUT,2004,0.234999720526109,0.0
AUT,2005,0.0,0.0
AUT,2006,0.0,0.0
AUT,2007,0.0,0.0
AUT,2008,0.0,0.0
AUT,2009,0.0,0.0
AUT,2010,0.0,0.0
AUT,2011,0.0,0.0
AUT,2012,0.0,0.0
AUT,2013,0.0,0.0
AUT,2014,0.0,0.0
AUT,2015,0.0,0.0
AUT,2016,0.0,0.0
AUT,2017,0.0,0.0
AUT,2018,0.0,0.0
AUT,2019,0.0,0.0
AUT,2020,0.0,0.0
AUT,2021,0.0,0.0
AUT,2022,0.0,0.0
AUT,2023,0.0,0.0
AZE,1992,0.0,0.0
AZE,1993,0.0,0.0
AZE,1994,0.0,0.0
AZE,1995,0.0,0.0
AZE,1996,0.0,0.0
AZE,1997,0.0,0.0
AZE,1998,0.0,0.0
AZE,1999,0.0,0.0
AZE,2000,0.0,0.0
AZE,2001,0.0,0.0
AZE,2002,0.0,0.0
AZE,2003,0.0,0.0
AZE,2004,0.0,0.0
AZE,2005,0.0,0.0
AZE,2006,0.0,0.0
AZE,2007,0.0,0.0
AZE,2008,0.0,0.0
AZE,2009,0.0,0.0
AZE,2010,0.0,0.0
AZE,2011,0.0,0.0
AZE,2012,0.0,0.0
AZE,2013,0.0,0.0
AZE,2014,0.0,0.0
AZE,2015,0.0,0.0
AZE,2016,0.0,0.0
AZE,2017,0.0,0.0
AZE,2018,0.0,0.0
AZE,2019,0.0,0.0
AZE,2020,0.0,0.0
AZE,2021,0.0,0.0
AZE,2022,0.0,0.0
AZE,2023,0.0,0.0
BDI,1991,0.0,0.0
BDI,1992,0.0,0.0
BDI,1993,0.0,0.0
BDI,1994,0.0,0.0
BDI,1995,0.0,0.0
BDI,1996,0.0,0.0
BDI,1997,0.0,0.0
BDI,1998,0.0,0.0
BDI,1999,0.0,0.0
BDI,2000,0.0,0.0
BDI,2001,0.0,0.0
BDI,2002,0.0,0.0
BDI,2003,0.0,0.0
BDI,2004,0.0,0.0
BDI,2005,0.0,0.0
BDI,2006,0.0,0.0
BDI,2007,0.0,0.0
BDI,2008,0.0,0.0
BDI,2009,0.0,0.0
BDI,2010,0.0,0.0
BDI,2011,0.0,0.0
BDI,2012,0.0,0.0
BDI,2013,0.0,0.0
BDI,2014,0.0,0.0
BDI,2015,0.0,0.0
BDI,2016,0.0,0.0
BDI,2017,0.0,0.0
BDI,2018,0.0,0.0
BDI,2019,0.0,0.0
BDI,2020,0.0,0.0
BDI,2021,0.0,0.0
BDI,2022,0.0,0.0
BDI,2023,0.0,0.0
BEL,1991,0.6339992460151196,0.0
BEL,1992,0.2179997407433692,0.0
BEL,1993,0.0,0.0
BEL,1994,0.0,0.0
BEL,1995,0.0,0.0
BEL,1996,0.0,0.0
BEL,1997,0.0,0.0
BEL,1998,0.0,0.0
BEL,1999,0.0,0.0
BEL,2000,0.0,0.0
BEL,2001,0.0,0.0
BEL,2002,0.0,0.0
BEL,2003,0.0,0.0
BEL,2004,0.0,0.0
BEL,2005,0.0,0.0
BEL,2006,0.0,0.0
BEL,2007,0.0,0.0
BEL,2008,0.0,0.0
BEL,2009,0.0,0.0
BEL,2010,0.0,0.0
BEL,2011,0.0,0.0
BEL,2012,0.0,0.0
BEL,2013,0.0,0.0
BEL,2014,0.0,0.0
BEL,2015,0.0,0.0
BEL,2016,0.0,0.0
BEL,2017,0.0,0.0
BEL,2018,0.0,0.0
BEL,2019,0.0,0.0
BEL,2020,0.0,0.0
BEL,2021,0.0,0.0
BEL,2022,0.0,0.0
BEL,2023,0.0,0.0
BEN,1991,0.0,0.0
BEN,1992,0.0,0.0
BEN,1993,0.0,0.0
BEN,1994,0.0,0.0
BEN,1995,0.0,0.0
BEN,1996,0.0,0.0
BEN,1997,0.0,0.0
BEN,1998,0.0,0.0
BEN,1999,0.0,0.0
BEN,2000,0.0,0.0
BEN,2001,0.0,0.0
BEN,2002,0.0,0.0
BEN,2003,0.0,0.0
BEN,2004,0.0,0.0
BEN,2005,0.0,0.0
BEN,2006,0.0,0.0
BEN,2007,0.0,0.0
BEN,2008,0.0,0.0
BEN,2009,0.0,0.0
BEN,2010,0.0,0.0
BEN,2011,0.0,0.0
BEN,2012,0.0,0.0
BEN,2013,0.0,0.0
BEN,2014,0.0,0.0
BEN,2015,0.0,0.0
BEN,2016,0.0,0.0
BEN,2017,0.0,0.0
BEN,2018,0.0,0.0
BEN,2019,0.0,0.0
BEN,2020,0.0,0.0
BEN,2021,0.0,0.0
BEN,2022,0.0,0.0
BEN,2023,0.0,0.0
BFA,1991,0.0,0.0
BFA,1992,0.0,0.0
BFA,1993,0.0,0.0
BFA,1994,0.0,0.0
BFA,1995,0.0,0.0
BFA,1996,0.0,0.0
BFA,1997,0.0,0.0
BFA,1998,0.0,0.0
BFA,1999,0.0,0.0
BFA,2000,0.0,0.0
BFA,2001,0.0,0.0
BFA,2002,0.0,0.0
BFA,2003,0.0,0.0
BFA,2004,0.0,0.0
BFA,2005,0.0,0.0
BFA,2006,0.0,0.0
BFA,2007,0.0,0.0
BFA,2008,0.0,0.0
BFA,2009,0.0,0.0
BFA,2010,0.0,0.0
BFA,2011,0.0,0.0
BFA,2012,0.0,0.0
BFA,2013,0.0,0.0
BFA,2014,0.0,0.0
BFA,2015,0.0,0.0
BFA,2016,0.0,0.0
BFA,2017,0.0,0.0
BFA,2018,0.0,0.0
BFA,2019,0.0,0.0
BFA,2020,0.0,0.0
BFA,2021,0.0,0.0
BFA,2022,0.0,0.0
BFA,2023,0.0,0.0
BGD,1991,0.0,0.0
BGD,1992,0.0,0.0
BGD,1993,0.0,0.0
BGD,1994,0.0,0.0
BGD,1995,0.0,0.0
BGD,1996,0.0,0.0
BGD,1997,0.0,0.0
BGD,1998,0.0,0.0
BGD,1999,0.0,0.0
BGD,2000,0.0,0.0
BGD,2001,0.0,0.0
BGD,2002,0.0,0.0
BGD,2003,0.022321973453548104,0.0
BGD,2004,0.06460492316846497,0.0
BGD,2005,0.1779997883133932,0.0
BGD,2006,0.3029996396570682,0.0
BGD,2007,0.3879995385707672,0.0
BGD,2008,0.6769991948773438,0.0
BGD,2009,0.8279990153005031,0.0
BGD,2010,0.704999161578327,0.0
BGD,2011,0.6669992067698498,0.0
BGD,2012,0.834999006975749,0.0
BGD,2013,0.854998983190737,0.0
BGD,2014,0.9469988737796818,0.0
BGD,2015,0.6759991960665944,0.0
BGD,2016,1.0219987845858869,0.0
BGD,2017,1.1609986192800534,0.0
BGD,2018,0.9229989023216961,0.0
BGD,2019,0.9363322197983852,0.0
BGD,2020,1.0159987917213904,0.0
BGD,2021,1.0514431940135485,0.0
BGD,2022,0.7539991033050476,0.0
BGD,2023,0.7673060874796898,0.0
BGR,1991,28.389966237175464,0.0
BGR,1992,30.323963937164805,0.0
BGR,1993,29.031965473676582,0.0
BGR,1994,28.756965800720494,0.0
BGR,1995,30.829963335404003,0.0
BGR,1996,31.301962774077722,0.0
BGR,1997,29.70796466974317,0.0
BGR,1998,30.110964190475183,0.0
BGR,1999,25.297969914338317,0.0
BGR,2000,26.43196856572814,0.0
BGR,2001,26.610968352852282,0.0
BGR,2002,26.017969058077888,0.0
BGR,2003,27.298967534647872,0.0
BGR,2004,26.484968502697853,0.0
BGR,2005,24.694970631456435,0.0
BGR,2006,25.67796946242309,0.0
BGR,2007,28.45296616225268,0.0
BGR,2008,28.788965762664482,0.0
BGR,2009,27.185967669033186,0.0
BGR,2010,29.404965030086107,0.0
BGR,2011,37.12795584550372,0.0
BGR,2012,33.426960246920196,0.0
BGR,2013,28.620965962458577,0.0
BGR,2014,31.26796281451224,0.0
BGR,2015,35.85895735466273,0.0
BGR,2016,31.230962858514513,0.0
BGR,2017,34.27730123563232,0.0
BGR,2018,30.26294400973288,0.0
BGR,2019,28.00061070021732,0.0
BGR,2020,22.298453481519278,0.0
BGR,2021,28.289234356971058,0.0
BGR,2022,35.515977762551906,0.0
BGR,2023,20.970297061031975,0.0
BHR,1991,0.0,0.0
BHR,1992,0.0,0.0
BHR,1993,0.0,0.0
BHR,1994,0.0,0.0
BHR,1995,0.0,0.0
BHR,1996,0.0,0.0
BHR,1997,0.0,0.0
BHR,1998,0.0,0.0
BHR,1999,0.0,0.0
BHR,2000,0.0,0.0
BHR,2001,0.0,0.0
BHR,2002,0.0,0.0
BHR,2003,0.0,0.0
BHR,2004,0.0,0.0
BHR,2005,0.0,0.0
BHR,2006,0.0,0.0
BHR,2007,0.0,0.0
BHR,2008,0.0,0.0
BHR,2009,0.0,0.0
BHR,2010,0.0,0.0
BHR,2011,0.0,0.0
BHR,2012,0.0,0.0
BHR,2013,0.0,0.0
BHR,2014,0.0,0.0
BHR,2015,0.0,0.0
BHR,2016,0.0,0.0
BHR,2017,0.0,0.0
BHR,2018,0.0,0.0
BHR,2019,0.0,0.0
BHR,2020,0.0,0.0
BHR,2021,0.0,0.0
BHR,2022,0.0,0.0
BHR,2023,0.0,0.0
BHS,1991,0.0,0.0
BHS,1992,0.0,0.0
BHS,1993,0.0,0.0
BHS,1994,0.0,0.0
BHS,1995,0.0,0.0
BHS,1996,0.0,0.0
BHS,1997,0.0,0.0
BHS,1998,0.0,0.0
BHS,1999,0.0,0.0
BHS,2000,0.0,0.0
BHS,2001,0.0,0.0
BHS,2002,0.0,0.0
BHS,2003,0.0,0.0
BHS,2004,0.0,0.0
BHS,2005,0.0,0.0
BHS,2006,0.0,0.0
BHS,2007,0.0,0.0
BHS,2008,0.0,0.0
BHS,2009,0.0,0.0
BHS,2010,0.0,0.0
BHS,2011,0.0,0.0
BHS,2012,0.0,0.0
BHS,2013,0.0,0.0
BHS,2014,0.0,0.0
BHS,2015,0.0,0.0
BHS,2016,0.0,0.0
BHS,2017,0.0,0.0
BHS,2018,0.0,0.0
BHS,2019,0.0,0.0
BHS,2020,0.0,0.0
BHS,2021,0.0,0.0
BHS,2022,0.0,0.0
BHS,2023,0.0,0.0
BIH,1992,1.499998216124118,0.0
BIH,1993,1.29999845397422,0.0
BIH,1994,1.39999833504916,0.0
BIH,1995,1.6399980496289888,0.0
BIH,1996,1.6899979901665312,0.0
BIH,1997,5.4529935150164786,0.0
BIH,1998,7.034991633622029,0.0
BIH,1999,6.7719919463949365,0.0
BIH,2000,7.438991153164785,0.0
BIH,2001,7.551991018779469,0.0
BIH,2002,7.9744186899692995,0.0
BIH,2003,7.172004157764004,0.0
BIH,2004,5.639413293316381,0.0
BIH,2005,5.765791143021269,0.0
BIH,2006,5.895605988638702,0.0
BIH,2007,6.133416705821828,0.0
BIH,2008,6.7606809598465505,0.0
BIH,2009,6.7042310269797465,0.0
BIH,2010,6.393338396709433,0.0
BIH,2011,7.1022505536342235,0.0
BIH,2012,6.970526710287069,0.0
BIH,2013,6.236899582754607,0.0
BIH,2014,6.1669156659831215,0.0
BIH,2015,6.047092808482696,0.0
BIH,2016,6.501963267527087,0.0
BIH,2017,7.131372364679671,0.0
BIH,2018,7.023243647593343,0.0
BIH,2019,6.557486201496326,0.0
BIH,2020,6.18209764792792,0.0
BIH,2021,6.679232625844869,0.0
BIH,2022,13.291984192481024,0.0
BIH,2023,11.69269449143955,0.0
BLR,1992,0.0,0.0
BLR,1993,0.0,0.0
BLR,1994,0.0,0.0
BLR,1995,0.0,0.0
BLR,1996,0.0,0.0
BLR,1997,0.0,0.0
BLR,1998,0.0,0.0
BLR,1999,0.0,0.0
BLR,2000,0.0,0.0
BLR,2001,0.0,0.0
BLR,2002,0.0,0.0
BLR,2003,0.0,0.0
BLR,2004,0.0,0.0
BLR,2005,0.0,0.0
BLR,2006,0.0,0.0
BLR,2007,0.0,0.0
BLR,2008,0.0,0.0
BLR,2009,0.0,0.0
BLR,2010,0.0,0.0
BLR,2011,0.0,0.0
BLR,2012,0.0,0.0
BLR,2013,0.0,0.0
BLR,2014,0.0,0.0
BLR,2015,0.0,0.0
BLR,2016,0.0,0.0
BLR,2017,0.0,0.0
BLR,2018,0.0,0.0
BLR,2019,0.0,0.0
BLR,2020,0.0,0.0
BLR,2021,0.0,0.0
BLR,2022,0.0,0.0
BLR,2023,0.0,0.0
BLZ,1991,0.0,0.0
BLZ,1992,0.0,0.0
BLZ,1993,0.0,0.0
BLZ,1994,0.0,0.0
BLZ,1995,0.0,0.0
BLZ,1996,0.0,0.0
BLZ,1997,0.0,0.0
BLZ,1998,0.0,0.0
BLZ,1999,0.0,0.0
BLZ,2000,0.0,0.0
BLZ,2001,0.0,0.0
BLZ,2002,0.0,0.0
BLZ,2003,0.0,0.0
BLZ,2004,0.0,0.0
BLZ,2005,0.0,0.0
BLZ,2006,0.0,0.0
BLZ,2007,0.0,0.0
BLZ,2008,0.0,0.0
BLZ,2009,0.0,0.0
BLZ,2010,0.0,0.0
BLZ,2011,0.0,0.0
BLZ,2012,0.0,0.0
BLZ,2013,0.0,0.0
BLZ,2014,0.0,0.0
BLZ,2015,0.0,0.0
BLZ,2016,0.0,0.0
BLZ,2017,0.0,0.0
BLZ,2018,0.0,0.0
BLZ,2019,0.0,0.0
BLZ,2020,0.0,0.0
BLZ,2021,0.0,0.0
BLZ,2022,0.0,0.0
BLZ,2023,0.0,0.0
BMU,1991,0.0,0.0
BMU,1992,0.0,0.0
BMU,1993,0.0,0.0
BMU,1994,0.0,0.0
BMU,1995,0.0,0.0
BMU,1996,0.0,0.0
BMU,1997,0.0,0.0
BMU,1998,0.0,0.0
BMU,1999,0.0,0.0
BMU,2000,0.0,0.0
BMU,2001,0.0,0.0
BMU,2002,0.0,0.0
BMU,2003,0.0,0.0
BMU,2004,0.0,0.0
BMU,2005,0.0,0.0
BMU,2006,0.0,0.0
BMU,2007,0.0,0.0
BMU,2008,0.0,0.0
BMU,2009,0.0,0.0
BMU,2010,0.0,0.0
BMU,2011,0.0,0.0
BMU,2012,0.0,0.0
BMU,2013,0.0,0.0
BMU,2014,0.0,0.0
BMU,2015,0.0,0.0
BMU,2016,0.0,0.0
BMU,2017,0.0,0.0
BMU,2018,0.0,0.0
BMU,2019,0.0,0.0
BMU,2020,0.0,0.0
BMU,2021,0.0,0.0
BMU,2022,0.0,0.0
BMU,2023,0.0,0.0
BOL,1991,0.0,0.0
BOL,1992,0.0,0.0
BOL,1993,0.0,0.0
BOL,1994,0.0,0.0
BOL,1995,0.0,0.0
BOL,1996,0.0,0.0
BOL,1997,0.0,0.0
BOL,1998,0.0,0.0
BOL,1999,0.0,0.0
BOL,2000,0.0,0.0
BOL,2001,0.0,0.0
BOL,2002,0.0,0.0
BOL,2003,0.0,0.0
BOL,2004,0.0,0.0
BOL,2005,0.0,0.0
BOL,2006,0.0,0.0
BOL,2007,0.0,0.0
BOL,2008,0.0,0.0
BOL,2009,0.0,0.0
BOL,2010,0.0,0.0
BOL,2011,0.0,0.0
BOL,2012,0.0,0.0
BOL,2013,0.0,0.0
BOL,2014,0.0,0.0
BOL,2015,0.0,0.0
BOL,2016,0.0,0.0
BOL,2017,0.0,0.0
BOL,2018,0.0,0.0
BOL,2019,0.0,0.0
