Category,Year,Ch4 Kt,Country
1.B.1.a.i.3 Abandoned Underground Mines,1990,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,1991,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,1991,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,1992,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,1992,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,1993,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,1993,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,1994,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,1994,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,1995,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,1995,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,1996,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,1996,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,1997,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,1997,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,1998,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,1998,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,1999,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,1999,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2000,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2000,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2001,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2001,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2002,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2002,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2003,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2003,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2004,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2004,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2005,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2005,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2006,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2006,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2007,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2007,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2008,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2008,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2009,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2009,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2010,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2010,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2011,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2011,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2012,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2012,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2013,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2013,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2014,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2014,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2015,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2015,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2016,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2016,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2017,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2017,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2018,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2018,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2019,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2019,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2020,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,2020,,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,Last Inventory Year (2021),,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,Last Inventory Year (2021),,Luxembourg
1.B.1.a.i.3 Abandoned Underground Mines,Base year,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,Base year,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,1990,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,1990,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,1991,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,1991,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,1992,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,1992,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,1993,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,1993,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,1994,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,1994,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,1995,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,1995,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,1996,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,1996,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,1997,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,1997,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,1998,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,1998,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,1999,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,1999,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2000,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2000,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2001,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2001,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2002,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2002,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2003,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2003,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2004,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2004,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2005,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2005,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2006,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2006,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2007,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2007,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2008,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2008,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2009,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2009,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2010,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2010,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2011,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2011,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2012,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2012,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2013,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2013,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2014,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2014,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2015,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2015,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2016,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2016,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2017,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2017,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2018,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2018,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2019,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2019,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2020,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,2020,,Malta
1.B.1.a.i.3 Abandoned Underground Mines,Last Inventory Year (2021),,Malta
1.B.1.a.i.3 Abandoned Underground Mines,Last Inventory Year (2021),,Malta
1.B.1.a.i.3 Abandoned Underground Mines,Base year,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,Base year,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,1990,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,1990,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,1991,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,1991,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,1992,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,1992,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,1993,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,1993,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,1994,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,1994,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,1995,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,1995,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,1996,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,1996,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,1997,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,1997,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,1998,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,1998,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,1999,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,1999,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2000,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2000,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2001,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2001,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2002,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2002,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2003,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2003,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2004,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2004,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2005,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2005,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2006,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2006,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2007,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2007,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2008,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2008,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2009,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2009,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2010,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2010,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2011,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2011,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2012,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2012,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2013,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2013,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2014,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2014,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2015,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2015,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2016,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2016,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2017,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2017,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2018,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2018,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2019,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2019,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2020,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,2020,,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,Last Inventory Year (2021),,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,Last Inventory Year (2021),,Monaco
1.B.1.a.i.3 Abandoned Underground Mines,Base year,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,Base year,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,1990,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,1990,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,1991,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,1991,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,1992,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,1992,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,1993,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,1993,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,1994,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,1994,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,1995,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,1995,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,1996,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,1996,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,1997,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,1997,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,1998,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,1998,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,1999,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,1999,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2000,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2000,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2001,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2001,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2002,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2002,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2003,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2003,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2004,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2004,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2005,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2005,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2006,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2006,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2007,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2007,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2008,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2008,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2009,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2009,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2010,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2010,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2011,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2011,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2012,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2012,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2013,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2013,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2014,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2014,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2015,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2015,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2016,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2016,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2017,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2017,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2018,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2018,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2019,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2019,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2020,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,2020,,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,Last Inventory Year (2021),,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,Last Inventory Year (2021),,Netherlands
1.B.1.a.i.3 Abandoned Underground Mines,Base year,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,Base year,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,1990,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,1990,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,1991,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,1991,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,1992,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,1992,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,1993,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,1993,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,1994,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,1994,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,1995,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,1995,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,1996,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,1996,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,1997,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,1997,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,1998,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,1998,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,1999,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,1999,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2000,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2000,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2001,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2001,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2002,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2002,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2003,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2003,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2004,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2004,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2005,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2005,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2006,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2006,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2007,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2007,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2008,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2008,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2009,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2009,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2010,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2010,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2011,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2011,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2012,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2012,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2013,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2013,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2014,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2014,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2015,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2015,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2016,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2016,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2017,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2017,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2018,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2018,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2019,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2019,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2020,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,2020,,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,Last Inventory Year (2021),,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,Last Inventory Year (2021),,New Zealand
1.B.1.a.i.3 Abandoned Underground Mines,Base year,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,Base year,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,1990,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,1990,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,1991,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,1991,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,1992,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,1992,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,1993,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,1993,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,1994,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,1994,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,1995,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,1995,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,1996,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,1996,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,1997,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,1997,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,1998,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,1998,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,1999,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,1999,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2000,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2000,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2001,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2001,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2002,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2002,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2003,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2003,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2004,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2004,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2005,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2005,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2006,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2006,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2007,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2007,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2008,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2008,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2009,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2009,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2010,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2010,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2011,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2011,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2017,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2017,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2018,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2018,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2019,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2019,,Norway
1.B.1.a.i.3 Abandoned Underground Mines,2020,,Norway
