sensor,sector,country,date,emission rate (kg/h),uncertainty (kg/h),latitude,longitude,comments,platform
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,332.907995,119.881185,31.797782,-102.08974,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,274.029223,94.7574131,31.733638,-102.09161,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,621.872111,169.079532,31.671717,-102.09997,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,133.036431,58.6094034,31.628348,-102.06142,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,159.132488,44.5176791,31.7510557,-102.02459,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,449.940034,124.20654,31.593254,-101.99788,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,429.196543,93.8249888,31.593314,-101.99794,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,61.0677996,34.0436207,31.7440344,-101.944,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,262.998167,70.9139368,31.972837,-101.95961,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,160.72159,55.8241954,31.894792,-101.95299,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,1439.03169,262.835712,31.676488,-101.91724,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,149.45107,34.1953304,31.6240169,-101.92883,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,169.143206,60.5154687,32.0387488,-101.92853,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,174.544806,71.1725925,32.085947,-101.91549,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,536.825931,154.489608,32.218233,-101.93994,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,224.472988,61.6678379,32.223938,-101.92766,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,160.472016,62.7503134,32.0387454,-101.92839,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,333.99228,173.45563,31.93099,-101.89248,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,860.590864,356.313952,31.938966,-101.886,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,217.209441,73.5361108,31.9906627,-101.88167,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,152.089376,49.481415,32.0104214,-101.8949,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,664.994822,207.276897,32.2437,-101.9055,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,225.867385,56.9027758,32.278158,-101.9209,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,228.889268,105.227553,32.30998,-101.92394,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,199.35343,45.5260764,32.329923,-101.91394,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,226.501203,72.2132777,31.6160618,-101.85214,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,467.65691,186.62378,31.858679,-101.86145,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,121.071475,53.1507523,32.002527,-101.85616,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,103.955447,42.2922262,32.1356971,-101.8797,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,312.99864,85.1472388,32.150233,-101.88253,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,367.539481,74.1476782,32.243733,-101.90531,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,210.357348,63.5130501,32.37753,-101.90974,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,125.872741,66.2055242,32.4023322,-101.90957,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,1069.06156,463.621439,31.583703,-101.80637,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,149.697918,99.2954404,31.869476,-101.82329,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,287.742131,184.290364,32.00493,-101.84583,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,183.749656,98.7932381,32.003626,-101.85178,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,142.125217,79.2382061,32.004469,-101.85535,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,52.1209968,24.2611105,31.6091529,-101.78495,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,89.5595842,61.0490689,31.626799,-101.7822,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,228.513376,81.7498905,31.720523,-101.78816,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,157.497118,62.5654551,31.732933,-101.78883,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,494.640436,200.493115,31.7357305,-101.80086,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,347.389679,213.547328,31.749717,-101.80219,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,173.626658,72.9723501,31.7596753,-101.80763,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,123.319733,87.2107894,31.912252,-101.81982,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,67.5163884,40.3650503,31.987136,-101.82976,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,169.904536,67.0485394,32.090529,-101.82456,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,94.1358069,29.6771675,32.162093,-101.84636,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,2310.92701,925.564974,32.205346,-101.85582,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,81.0127718,25.3975948,32.2959893,-101.84049,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,216.130814,70.8717967,32.29828,-101.83624,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,61.9384454,44.2234385,32.3879848,-101.84795,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,198.168517,139.229274,31.869474,-101.82337,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,169.789672,71.6269468,31.624668,-101.77759,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,164.046951,84.7018236,31.626772,-101.78224,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,739.103065,273.090279,31.643464,-101.76677,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,689.356771,286.084629,31.647648,-101.76749,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,228.737453,82.6790656,31.732921,-101.7888,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,1345.56541,940.175976,31.852187,-101.77678,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,454.077038,300.022346,31.860511,-101.79384,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,755.004063,495.508562,31.875603,-101.79593,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,456.392902,115.89826,32.269269,-101.81649,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,134.224724,46.2051537,32.2819374,-101.81892,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,489.062917,107.01144,32.298095,-101.83581,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,233.568002,88.5099734,32.0905509,-101.82462,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,07/10/2021,501.764897,223.678575,31.8554,-103.92731,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,07/10/2021,155.007057,60.6234656,31.896419,-103.84562,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
